CustomerID,CreditScore,Age,TenureMonths,Balance,NumOfProducts,HasCreditCard,IsActiveMember,MonthsInactive,DependentCount,EstimatedSalary,Geography,Gender,EducationLevel,MaritalStatus,CustomerChurn
101020,825,35,30,7240,3,1,0,0,3,63949,France,Male,Bachelor,Single,Yes
101021,814,55,58,122479,3,1,1,11,0,37611,Germany,Female,Master,Married,No
101022,546,36,28,31771,3,1,0,10,0,74989,Spain,Male,Bachelor,Divorced,Yes
101023,700,53,105,42100,2,0,1,6,3,96953,Spain,Male,High School,Single,No
101024,482,30,16,131628,3,0,0,10,2,44019,France,Male,Bachelor,Married,No
101025,707,73,141,37779,1,1,1,10,0,66505,France,Female,Master,Married,No
101026,608,63,163,21816,4,1,1,2,1,16107,France,Male,Bachelor,Married,No
101027,786,20,23,79766,2,1,0,5,1,52638,Spain,Female,Master,Single,No
101028,372,27,108,29246,3,1,0,1,3,66193,Germany,Female,Bachelor,Divorced,Yes
101029,834,55,90,19171,1,1,1,11,1,57173,France,Male,Master,Married,No
101030,402,18,24,64228,4,0,0,6,4,62252,France,Male,Master,Married,Yes
101031,514,72,31,80875,3,1,0,0,1,44439,France,Male,PhD,Married,Yes
101032,551,73,115,78443,4,0,0,1,3,85200,Germany,Female,Master,Married,No
101033,807,44,81,190101,2,1,1,8,3,51787,Germany,Female,High School,Single,No
101034,432,63,109,77245,2,1,0,8,3,35411,Spain,Male,Master,Single,No
101035,494,25,145,73469,1,1,0,6,4,59224,Germany,Female,Bachelor,Single,Yes
101036,434,68,36,97415,2,0,1,1,0,78458,France,Male,High School,Married,No
101037,427,63,25,9,1,0,0,4,2,71090,France,Female,High School,Married,No
101038,806,59,136,22505,3,1,0,3,1,49645,Germany,Female,Bachelor,Married,No
101039,715,34,63,66895,4,1,1,1,0,95463,France,Male,Master,Married,No
101040,350,26,71,45779,2,1,1,1,3,58505,Spain,Male,Bachelor,Married,Yes
101041,400,23,147,9775,4,1,0,9,0,25753,France,Female,Bachelor,Single,Yes
101042,522,60,105,18101,4,1,0,7,0,71888,Spain,Female,High School,Married,No
101043,554,42,85,20533,3,0,1,4,4,57253,France,Male,Bachelor,Single,No
101044,609,56,157,41947,3,0,0,7,3,58519,France,Female,High School,Single,Yes
101045,795,66,52,89070,2,1,1,1,3,77776,France,Male,Bachelor,Married,Yes
101046,798,45,91,134775,3,1,1,1,1,54780,Spain,Male,PhD,Single,No
101047,718,50,98,69333,4,1,1,10,1,54196,France,Female,Master,Single,Yes
101048,837,71,10,92560,1,0,1,10,1,34930,France,Male,High School,Married,Yes
101049,637,54,30,31753,1,0,1,2,1,49411,France,Male,Bachelor,Married,No
101050,383,26,176,24696,1,1,1,10,0,64900,France,Male,Bachelor,Married,No
101051,697,35,99,24937,2,1,1,9,0,48242,Germany,Male,High School,Divorced,No
101052,444,73,86,47861,3,1,1,7,1,26613,Germany,Male,PhD,Married,Yes
101053,421,38,146,6633,3,1,0,7,1,73030,Spain,Male,Bachelor,Married,Yes
101054,388,19,139,43315,3,1,1,2,1,73850,Germany,Female,Bachelor,Single,Yes
101055,503,60,14,54701,3,1,0,0,2,74000,France,Male,Bachelor,Married,Yes
101056,599,55,158,28894,4,1,1,6,1,41489,Spain,Male,High School,Single,No
101057,511,57,170,153059,1,1,1,3,2,59587,France,Male,High School,Married,No
101058,787,53,100,46852,4,1,1,2,1,64793,Germany,Female,High School,Single,No
101059,467,67,164,12423,2,1,1,4,3,71892,Spain,Male,Bachelor,Single,Yes
101060,608,60,28,32621,1,1,1,11,4,72339,Germany,Female,High School,Married,Yes
101061,728,54,113,56259,1,1,0,5,0,31744,France,Male,Master,Married,No
101062,655,32,106,19551,4,0,0,0,3,94443,France,Male,Bachelor,Single,Yes
101063,617,45,153,4150,2,1,1,11,4,35831,Germany,Female,Master,Married,No
101064,798,35,107,43786,2,0,1,11,2,27377,Germany,Male,Master,Married,No
101065,403,51,129,147701,1,0,1,8,0,1325,Germany,Male,Bachelor,Married,Yes
101066,585,39,83,33186,3,0,0,5,2,73971,Germany,Female,High School,Single,No
101067,738,28,14,118281,2,0,1,2,2,88977,Germany,Male,Bachelor,Married,Yes
101068,827,74,131,90098,4,1,1,0,0,47351,Spain,Male,High School,Single,No
101069,571,30,49,7974,2,1,0,8,4,24640,France,Male,High School,Single,No
101070,600,21,165,61579,1,1,1,1,0,77491,Spain,Male,Bachelor,Married,No
101071,662,39,22,28588,3,1,0,9,1,34042,France,Female,Bachelor,Single,No
101072,750,24,58,14401,2,1,0,5,2,72380,France,Male,High School,Married,No
101073,461,60,89,58068,1,1,1,5,1,41510,Germany,Male,Bachelor,Divorced,No
101074,604,71,114,67868,2,1,0,11,0,51218,Germany,Male,High School,Married,Yes
101075,652,41,74,9916,3,1,0,2,0,66385,France,Female,Bachelor,Married,No
101076,756,21,155,122930,4,1,1,10,4,66533,Spain,Female,PhD,Married,No
101077,556,45,122,69545,1,0,1,5,2,62135,Germany,Male,Bachelor,Married,No
101078,578,32,135,135434,1,1,0,1,3,89404,France,Male,Master,Single,No
101079,690,18,156,19068,3,1,1,7,0,94287,Germany,Female,Bachelor,Married,Yes
101080,747,72,138,140119,1,1,0,0,3,95846,France,Male,High School,Married,No
101081,415,20,17,22984,3,1,1,5,2,56479,France,Male,Bachelor,Married,No
101082,424,31,49,2774,1,0,1,0,1,62122,Spain,Male,High School,Single,Yes
101083,784,55,141,71978,3,0,0,8,2,87566,Germany,Male,Bachelor,Single,No
101084,452,67,117,60787,2,1,0,8,4,46966,Germany,Female,Bachelor,Divorced,Yes
101085,771,74,136,45554,2,1,0,5,3,51405,France,Female,Master,Single,Yes
101086,541,18,138,33657,2,0,0,5,3,60417,Spain,Female,Bachelor,Single,Yes
101087,601,55,107,1635,1,0,1,8,1,59614,France,Female,PhD,Married,No
101088,575,55,66,48988,3,1,0,4,1,54272,France,Male,Bachelor,Married,Yes
101089,643,38,166,26964,3,1,0,8,0,41300,France,Male,High School,Married,No
101090,655,65,77,41073,4,1,1,4,2,77085,Germany,Female,Bachelor,Married,No
101091,447,46,155,28046,2,0,0,3,4,52252,Spain,Female,Master,Married,Yes
101092,687,22,74,169152,4,0,1,1,0,63127,Germany,Male,Bachelor,Single,Yes
101093,635,66,38,46331,2,1,0,1,2,59859,Spain,Male,Bachelor,Married,No
101094,684,27,24,69162,4,1,1,0,1,73508,France,Male,Bachelor,Single,No
101095,696,45,20,137715,2,0,1,9,4,69125,France,Male,Bachelor,Single,No
101096,784,38,137,44775,3,1,1,2,1,54894,Germany,Male,High School,Divorced,Yes
101097,796,67,170,607,2,1,0,0,1,51701,Spain,Female,High School,Single,No
101098,831,24,14,1745,1,1,0,5,3,57785,Germany,Male,High School,Married,No
101099,657,20,47,60590,2,0,0,10,2,37804,France,Male,Bachelor,Divorced,No
101100,598,62,85,16362,2,1,0,6,0,43915,Spain,Female,Master,Single,Yes
101101,515,64,148,43301,3,1,0,8,3,70610,France,Male,Master,Single,Yes
101102,830,37,115,11300,1,1,1,6,2,65987,France,Male,High School,Married,No
101103,821,36,49,15753,3,1,1,3,2,40679,Spain,Male,Bachelor,Single,No
101104,684,52,150,35124,4,1,1,3,2,57603,Germany,Female,Bachelor,Married,No
101105,379,21,140,185596,4,0,1,7,4,28738,Spain,Male,Bachelor,Single,No
101106,596,22,68,47891,1,1,1,3,3,62705,Germany,Male,Bachelor,Divorced,No
101107,455,18,3,137559,4,1,1,0,0,53277,France,Male,High School,Married,No
101108,400,21,77,160175,1,1,1,8,3,101901,Germany,Male,Master,Married,No
101109,430,29,8,11667,2,1,1,2,1,71743,Germany,Female,Master,Single,Yes
101110,482,44,120,18640,4,1,1,0,2,40937,Germany,Male,High School,Single,No
101111,634,73,114,73482,2,1,1,8,1,40662,Germany,Male,Bachelor,Single,Yes
101112,737,59,162,100782,3,0,1,10,3,72755,Spain,Male,High School,Married,No
101113,487,40,100,36618,4,0,1,10,0,77587,Spain,Male,High School,Single,No
101114,533,42,148,249734,3,1,1,9,1,97171,Germany,Female,PhD,Married,No
101115,750,38,145,582,3,0,1,9,1,83127,Germany,Female,Bachelor,Married,No
101116,679,69,96,17805,1,1,1,4,4,69543,France,Male,High School,Married,No
101117,622,41,80,48797,3,0,0,11,3,88463,France,Male,Bachelor,Married,Yes
101118,689,42,42,31677,1,1,1,8,1,61492,Spain,Female,Master,Married,No
101119,821,62,94,6199,1,1,1,2,3,60601,France,Female,Master,Single,No
101120,418,72,5,22926,1,0,0,5,0,35747,France,Male,High School,Single,Yes
101121,383,63,66,1289,1,0,1,10,1,90167,France,Female,Master,Married,Yes
101122,611,49,139,51465,1,1,1,11,0,62648,France,Male,Master,Married,Yes
101123,402,72,99,111626,2,1,0,10,1,58028,Germany,Female,Bachelor,Single,Yes
101124,799,49,11,108086,1,1,1,11,2,44120,France,Male,Bachelor,Married,No
101125,554,22,65,60123,4,1,1,6,4,84508,Germany,Female,High School,Married,No
101126,475,53,1,31346,1,1,1,4,4,79731,France,Male,High School,Single,No
101127,584,63,142,35875,2,1,1,11,4,41955,France,Male,Bachelor,Married,No
101128,392,59,150,7362,4,0,1,7,0,70210,Spain,Female,Master,Single,No
101129,589,66,156,20853,4,1,1,9,3,75920,Germany,Female,Master,Single,No
101130,808,59,80,10396,2,0,1,5,4,35074,France,Female,Bachelor,Married,No
101131,720,56,134,86074,4,1,1,11,1,72825,Germany,Male,Master,Divorced,No
101132,460,33,155,123111,2,1,0,5,1,68820,France,Female,Master,Married,No
101133,598,50,141,38493,3,1,1,6,2,72464,Spain,Female,Bachelor,Divorced,No
101134,500,66,171,65054,3,1,1,7,0,99734,Spain,Male,High School,Married,No
101135,532,38,157,6475,1,1,1,11,1,119233,Spain,Male,High School,Married,Yes
101136,685,26,159,46893,1,1,0,1,1,84725,Spain,Female,High School,Married,No
101137,444,23,69,60666,1,1,0,6,2,65210,Spain,Male,High School,Single,No
101138,808,68,114,30144,1,0,1,8,2,72765,Germany,Female,High School,Single,Yes
101139,723,62,87,13938,2,1,1,0,3,68681,Germany,Male,Master,Married,No
101140,749,52,5,104931,3,0,1,11,3,107035,France,Male,High School,Married,Yes
101141,357,56,26,67916,2,1,1,0,3,62748,Spain,Female,Bachelor,Married,Yes
101142,737,39,81,115058,4,1,0,6,1,51715,France,Female,PhD,Married,No
101143,709,58,87,85298,4,1,1,4,2,70975,Germany,Male,Master,Single,Yes
101144,737,71,119,232167,4,1,1,0,0,101754,Spain,Female,Master,Single,No
101145,533,22,23,10670,4,0,1,0,3,40627,France,Female,High School,Married,No
101146,630,59,101,4537,4,1,0,1,4,46562,France,Female,Bachelor,Single,Yes
101147,544,40,33,20549,3,0,1,10,1,45455,Spain,Female,Bachelor,Divorced,No
101148,701,34,167,6906,2,0,0,9,0,36058,Spain,Female,Bachelor,Married,Yes
101149,544,29,46,37026,4,1,1,8,1,40977,Spain,Female,Bachelor,Single,Yes
101150,504,40,23,50124,1,0,1,11,3,78808,Spain,Male,Bachelor,Married,No
101151,442,33,64,43172,3,1,1,11,1,64396,France,Female,PhD,Married,No
101152,509,20,17,15004,1,1,1,2,3,34123,France,Female,High School,Married,No
101153,783,47,43,119748,3,1,1,8,1,73714,France,Female,High School,Divorced,Yes
101154,410,74,75,1070,3,0,0,5,3,66909,Spain,Female,Bachelor,Married,No
101155,471,39,56,21387,1,1,1,9,2,79033,France,Male,Bachelor,Married,Yes
101156,400,26,106,63469,1,1,0,5,2,47920,Germany,Male,High School,Divorced,Yes
101157,752,46,155,72821,4,1,1,6,2,35458,France,Female,Master,Single,No
101158,626,64,123,26903,1,1,0,9,2,73598,France,Female,Bachelor,Single,No
101159,354,54,150,853,2,1,1,10,2,76502,Germany,Male,Bachelor,Married,Yes
101160,815,40,161,48122,3,0,1,7,4,37911,Spain,Female,Bachelor,Married,No
101161,441,30,138,3259,3,1,0,10,1,64762,Germany,Female,Master,Married,Yes
101162,519,49,162,5706,4,1,0,2,2,47675,Germany,Male,PhD,Married,No
101163,666,63,115,52527,3,1,1,7,4,79423,Germany,Female,High School,Married,Yes
101164,371,69,92,18734,1,0,1,5,4,73243,France,Female,High School,Married,Yes
101165,754,64,41,21388,3,1,1,5,1,84375,Germany,Male,High School,Married,No
101166,675,65,27,33355,3,1,0,10,1,43175,France,Female,Master,Single,No
101167,350,40,122,192168,1,1,1,2,3,46205,Spain,Female,Bachelor,Single,No
101168,482,62,23,168256,1,1,1,5,3,52588,Spain,Male,Master,Married,Yes
101169,582,34,135,26915,3,0,1,10,2,49399,Spain,Male,PhD,Married,Yes
101170,361,72,105,15428,2,1,0,7,0,67369,France,Male,Bachelor,Married,No
101171,695,57,117,18019,1,1,1,6,3,38458,Spain,Female,High School,Single,No
101172,395,38,52,15652,2,1,0,9,0,90424,Spain,Male,Bachelor,Single,Yes
101173,383,19,131,37991,2,1,0,9,3,94877,Spain,Female,High School,Married,Yes
101174,782,54,99,46679,4,0,1,6,4,82189,Germany,Female,Master,Divorced,Yes
101175,427,23,4,33548,2,1,0,2,4,70002,Germany,Male,High School,Divorced,No
101176,567,61,48,26212,4,0,1,9,4,57537,Germany,Female,Bachelor,Married,Yes
101177,650,35,97,11868,2,1,0,2,0,63778,Spain,Female,High School,Married,No
101178,760,47,29,32938,4,0,0,4,2,44874,France,Male,High School,Single,No
101179,422,39,71,20859,1,1,0,11,3,63149,France,Male,High School,Married,No
101180,631,71,102,39000,3,1,1,4,3,66707,France,Female,Bachelor,Married,No
101181,598,50,62,56226,3,1,0,8,0,43493,Spain,Female,High School,Married,Yes
101182,396,47,174,50162,4,1,0,8,4,92428,Spain,Female,Bachelor,Single,No
101183,470,34,25,31040,1,1,0,9,2,58315,Spain,Female,Bachelor,Married,Yes
101184,563,60,36,40602,4,1,1,4,3,39426,Spain,Male,PhD,Married,No
101185,588,49,6,16764,4,1,1,11,2,55894,France,Female,Master,Single,Yes
101186,405,59,126,1227,1,1,1,4,2,47950,France,Female,Bachelor,Single,No
101187,699,68,167,49044,2,0,1,5,1,43194,Spain,Female,Master,Single,No
101188,456,31,91,14556,2,1,0,7,2,91426,Spain,Male,Bachelor,Married,No
101189,668,27,166,55275,1,1,1,5,1,60199,France,Male,Bachelor,Single,Yes
101190,397,64,102,68720,4,0,1,10,0,80596,Germany,Male,Bachelor,Married,Yes
101191,410,68,52,123804,3,0,0,11,4,68229,Germany,Female,High School,Married,Yes
101192,686,53,131,158651,4,1,1,5,1,69533,Germany,Female,Bachelor,Divorced,Yes
101193,375,51,107,529,2,1,1,8,2,59726,France,Female,High School,Single,Yes
101194,641,26,111,232165,1,0,0,0,4,51360,France,Female,Bachelor,Single,Yes
101195,606,59,152,57446,1,1,0,3,2,85999,Spain,Female,Bachelor,Single,No
101196,357,45,6,51574,1,1,0,9,2,73085,France,Female,Master,Single,Yes
101197,462,28,155,767,2,0,1,9,1,56383,Germany,Female,High School,Married,Yes
101198,704,31,66,98748,4,0,0,11,0,79888,Germany,Female,Bachelor,Married,Yes
101199,602,56,107,7861,1,1,1,1,2,90203,Spain,Male,Master,Married,No
101200,529,72,110,90802,3,1,0,8,1,67321,France,Male,High School,Single,No
101201,556,64,147,784,1,1,0,2,2,91028,France,Male,Master,Married,Yes
101202,652,71,82,51918,4,1,0,9,4,50456,France,Female,Master,Divorced,Yes
101203,476,36,123,28529,2,0,0,10,0,42007,Germany,Male,Bachelor,Married,Yes
101204,405,71,138,11205,3,1,0,1,2,53141,Germany,Male,Bachelor,Divorced,No
101205,563,32,103,5690,3,1,1,7,0,60825,France,Male,PhD,Single,No
101206,363,45,66,29002,1,1,1,3,0,91108,France,Female,Bachelor,Single,No
101207,823,41,6,6580,4,1,1,10,4,52381,France,Female,High School,Divorced,No
101208,377,25,150,33320,1,0,0,1,4,67685,France,Female,Master,Married,Yes
101209,820,60,109,49070,3,1,1,3,3,82019,Spain,Male,High School,Single,No
101210,427,26,33,87834,1,0,1,6,0,69349,Spain,Male,High School,Single,Yes
101211,565,64,105,56761,4,0,0,6,2,50129,France,Male,Master,Married,Yes
101212,735,50,146,3371,2,1,1,0,4,34428,France,Male,High School,Married,No
101213,714,50,57,18367,3,0,0,11,2,84377,France,Female,Bachelor,Married,Yes
101214,503,36,8,16982,4,1,1,11,0,38950,Germany,Female,Bachelor,Single,No
101215,363,20,47,123274,1,0,0,0,4,52427,Spain,Male,Master,Married,No
101216,536,27,114,101165,3,0,1,2,3,60679,France,Female,High School,Married,No
101217,661,57,40,23114,1,1,1,1,0,85269,Spain,Female,Bachelor,Married,No
101218,720,64,47,3691,1,0,0,2,2,79954,Spain,Male,High School,Married,No
101219,356,59,172,112266,2,0,1,3,3,62967,France,Male,High School,Married,No
101220,352,18,24,109548,1,1,1,6,0,84256,Germany,Female,High School,Single,No
101221,460,46,115,96464,1,0,1,1,4,88654,France,Female,High School,Married,Yes
101222,756,67,77,93243,4,0,1,6,0,50467,France,Male,PhD,Single,No
101223,587,51,107,32721,1,1,1,4,1,52136,Spain,Female,Bachelor,Single,No
101224,712,68,24,9766,2,0,1,7,2,74984,Germany,Male,Bachelor,Single,Yes
101225,588,30,146,32455,1,1,1,7,4,93940,France,Female,Bachelor,Single,Yes
101226,842,71,38,34120,1,0,0,4,4,46103,Spain,Male,PhD,Married,No
101227,623,18,118,33661,1,0,0,9,1,23158,Spain,Female,Bachelor,Single,No
101228,643,51,78,38693,3,1,0,7,3,72992,Germany,Female,Bachelor,Married,No
101229,576,46,79,14897,2,1,1,11,4,87287,Spain,Male,High School,Divorced,Yes
101230,720,65,26,22804,3,0,0,8,3,62590,Germany,Male,Bachelor,Single,No
101231,364,64,103,28475,2,1,0,6,3,112681,Spain,Female,High School,Single,Yes
101232,541,30,73,7028,2,0,0,5,3,43257,Germany,Female,Bachelor,Married,Yes
101233,822,65,67,30382,4,0,0,6,0,45156,Spain,Female,High School,Single,Yes
101234,468,66,146,83160,3,1,0,6,1,44885,France,Male,Bachelor,Married,No
101235,834,70,27,88030,2,0,1,2,2,61742,France,Male,High School,Single,No
101236,377,46,122,26514,2,1,0,5,1,62200,Germany,Male,Bachelor,Single,No
101237,551,56,160,36574,4,0,1,5,4,44604,Germany,Male,Bachelor,Married,Yes
101238,388,41,137,1711,3,1,1,10,1,82467,France,Female,High School,Single,Yes
101239,790,43,82,56109,1,1,1,8,2,65356,Spain,Male,High School,Single,Yes
101240,622,34,29,25927,4,1,0,0,0,39304,Spain,Male,High School,Single,Yes
101241,580,24,21,29482,2,0,1,6,4,72275,Spain,Female,Bachelor,Single,Yes
101242,435,30,2,103444,3,1,1,0,0,51593,Spain,Female,Bachelor,Single,No
101243,823,22,100,30979,2,1,0,9,4,62032,Spain,Female,Bachelor,Single,No
101244,475,43,104,1071,4,1,1,3,2,77746,Spain,Male,Bachelor,Married,No
101245,649,66,175,12906,4,1,1,6,0,79982,Germany,Female,Bachelor,Married,No
101246,374,20,1,32277,3,1,1,5,2,78331,Spain,Male,Bachelor,Married,No
101247,494,24,53,27617,4,1,0,5,2,60994,France,Female,High School,Married,Yes
101248,362,66,5,98438,4,1,1,4,1,40504,Spain,Male,Bachelor,Married,No
101249,561,56,106,39059,1,1,1,10,4,53628,France,Female,High School,Divorced,Yes
101250,374,70,167,58500,2,1,0,6,3,60464,Germany,Male,Bachelor,Married,Yes
101251,417,18,122,31680,1,0,1,8,3,90924,Germany,Male,Master,Divorced,No
101252,743,66,1,28960,1,1,0,5,0,49479,France,Female,Bachelor,Married,Yes
101253,416,34,110,29555,3,1,1,9,2,64035,Germany,Male,High School,Married,No
101254,582,60,1,26460,4,1,0,6,1,35341,Spain,Male,High School,Married,No
101255,458,42,92,38673,2,0,0,8,4,66811,Germany,Male,High School,Married,No
101256,495,20,100,14414,2,1,1,6,0,59091,Germany,Female,Bachelor,Married,No
101257,460,32,96,110846,2,1,1,5,2,57415,Germany,Female,Bachelor,Married,No
101258,577,46,110,20255,4,1,0,2,3,76933,Germany,Female,High School,Married,Yes
101259,460,70,5,7981,2,1,1,0,3,46285,France,Female,Master,Married,No
101260,819,60,126,5077,2,1,1,9,4,88018,France,Male,Bachelor,Divorced,No
101261,383,49,103,676,4,1,1,8,4,44808,Germany,Female,Bachelor,Single,No
101262,460,43,146,27483,3,0,1,6,4,87321,Germany,Male,Bachelor,Married,Yes
101263,613,33,154,10389,2,0,1,2,0,28077,France,Female,Bachelor,Single,No
101264,773,42,0,1094,4,0,1,9,4,66117,Spain,Male,Master,Single,No
101265,718,71,32,36700,1,0,1,8,0,72206,France,Female,High School,Divorced,Yes
101266,585,45,39,56968,4,1,0,2,1,52805,Germany,Male,High School,Married,No
101267,432,26,31,4483,1,1,1,2,2,65556,France,Female,Bachelor,Single,Yes
101268,391,73,16,30895,4,1,1,6,3,52728,France,Female,Bachelor,Married,No
101269,774,73,125,68056,2,1,1,1,0,68955,France,Male,PhD,Married,No
101270,450,18,7,212750,3,1,0,9,2,65007,France,Female,High School,Single,Yes
101271,355,46,56,55009,3,1,1,6,4,104339,Spain,Male,High School,Single,Yes
101272,529,74,41,14041,2,1,0,6,3,32428,Germany,Male,Bachelor,Married,No
101273,631,39,97,63037,1,0,0,0,0,64019,Germany,Female,High School,Single,No
101274,669,33,136,45556,4,1,0,9,4,51584,Germany,Female,High School,Single,No
101275,575,58,119,11900,2,0,1,10,2,62491,France,Male,Master,Single,No
101276,792,68,86,95228,4,1,0,1,1,57283,Germany,Female,High School,Married,No
101277,789,61,162,27879,2,1,1,4,2,53030,France,Male,Bachelor,Single,No
101278,664,68,53,163479,2,1,1,3,0,49539,Spain,Female,High School,Married,No
101279,714,71,83,64169,4,0,1,2,1,74288,Germany,Female,High School,Married,No
101280,803,58,24,51720,3,1,1,9,1,52537,France,Male,High School,Single,No
101281,578,24,66,65163,3,1,0,10,4,59566,Spain,Male,High School,Married,No
101282,726,31,173,32514,1,0,0,7,2,63715,Germany,Female,High School,Married,No
101283,638,46,151,35183,4,0,1,6,0,45510,Germany,Female,PhD,Married,No
101284,786,36,45,95260,1,1,1,8,1,72186,France,Female,Bachelor,Divorced,No
101285,499,36,21,57117,2,0,1,2,4,40827,Germany,Female,Master,Single,No
101286,626,19,138,113770,1,1,1,9,1,69867,Spain,Male,High School,Married,No
101287,547,58,175,110741,2,1,0,0,2,68038,Germany,Male,High School,Single,Yes
101288,419,62,7,187517,4,1,1,8,3,57340,France,Female,Bachelor,Single,No
101289,461,32,38,60234,4,0,0,8,0,38103,Spain,Male,Bachelor,Single,No
101290,353,20,162,34888,4,1,1,11,3,60135,Germany,Female,Bachelor,Married,No
